timestamp,operation,key,latency_ms,success,http_status,returned_version,expected_version,stale_read,time_since_last_write_ms
2026-04-03T16:56:50.5276-07:00,read,k12,0.677,true,200,2,2,false,8493.579
2026-04-03T16:56:50.528271-07:00,read,k15,0.563,true,200,2,2,false,4853.259
2026-04-03T16:56:50.529014-07:00,read,k2,0.677,true,200,2,2,false,20626.368
2026-04-03T16:56:50.529549-07:00,read,k11,0.495,true,200,2,2,false,9708.197
2026-04-03T16:56:50.530111-07:00,read,k7,0.522,true,200,2,2,false,14561.771
2026-04-03T16:56:50.530749-07:00,read,k2,0.580,true,200,2,2,false,20628.103
2026-04-03T16:56:50.531389-07:00,read,k11,0.595,true,200,2,2,false,9710.036
2026-04-03T16:56:50.531968-07:00,read,k9,0.547,true,200,2,2,false,12139.504
2026-04-03T16:56:50.532452-07:00,read,k13,0.451,true,200,3,3,false,7285.801
2026-04-03T16:56:50.53295-07:00,read,k1,0.468,true,200,2,2,false,21846.078
2026-04-03T16:56:50.533474-07:00,read,k0,0.496,true,200,2,2,false,23059.812
2026-04-03T16:56:50.534098-07:00,read,k5,0.590,true,200,2,2,false,16993.945
2026-04-03T16:56:50.534812-07:00,read,k13,0.659,true,200,3,3,false,7288.161
2026-04-03T16:56:50.535359-07:00,read,k9,0.505,true,200,2,2,false,12142.895
2026-04-03T16:56:50.535974-07:00,read,k4,0.560,true,200,2,2,false,18209.072
2026-04-03T16:56:51.749338-07:00,write,k11,1213.294,true,201,3,3,false,10927.989
2026-04-03T16:56:51.75021-07:00,read,k15,0.737,true,200,2,2,false,6075.197
2026-04-03T16:56:51.75097-07:00,read,k10,0.699,true,200,2,2,false,12142.739
2026-04-03T16:56:51.751653-07:00,read,k9,0.631,true,200,2,2,false,13359.189
2026-04-03T16:56:51.752336-07:00,read,k6,0.638,true,200,2,2,false,16998.240
2026-04-03T16:56:51.752945-07:00,read,k12,0.568,true,200,2,2,false,9718.921
2026-04-03T16:56:51.753426-07:00,read,k17,0.442,true,200,2,2,false,3652.282
2026-04-03T16:56:51.753849-07:00,read,k9,0.382,true,200,2,2,false,13361.384
2026-04-03T16:56:51.75436-07:00,read,k1,0.437,true,200,2,2,false,23067.487
2026-04-03T16:56:51.755061-07:00,read,k14,0.662,true,200,2,2,false,7293.996
2026-04-03T16:56:51.75568-07:00,read,k2,0.585,true,200,2,2,false,21853.032
2026-04-03T16:56:52.966943-07:00,write,k19,1211.229,true,201,4,4,false,2440.102
2026-04-03T16:56:52.967897-07:00,read,k5,0.816,true,200,2,2,false,19427.745
2026-04-03T16:56:52.968691-07:00,read,k5,0.709,true,200,2,2,false,19428.538
2026-04-03T16:56:52.969526-07:00,read,k3,0.726,true,200,2,2,false,21854.195
2026-04-03T16:56:52.970152-07:00,read,k14,0.568,true,200,2,2,false,8509.090
