timestamp,operation,key,latency_ms,success,http_status,returned_version,expected_version,stale_read,time_since_last_write_ms
2026-04-03T16:37:28.891073-07:00,read,k0,0.420,true,200,2,2,false,23045.077
2026-04-03T16:37:28.891421-07:00,read,k1,0.332,true,200,4,4,false,21830.617
2026-04-03T16:37:28.891742-07:00,read,k10,0.312,true,200,2,2,false,10914.689
2026-04-03T16:37:28.892038-07:00,read,k10,0.286,true,200,2,2,false,10914.985
2026-04-03T16:37:28.892351-07:00,read,k11,0.297,true,200,5,5,false,9703.548
2026-04-03T16:37:28.892583-07:00,read,k10,0.225,true,200,2,2,false,10915.530
2026-04-03T16:37:28.892826-07:00,read,k3,0.225,true,200,3,3,false,19405.504
2026-04-03T16:37:28.893026-07:00,read,k14,0.193,true,200,2,2,false,6066.922
2026-04-03T16:37:28.893259-07:00,read,k16,0.223,true,200,3,3,false,3642.365
2026-04-03T16:37:28.893463-07:00,read,k19,0.197,true,200,4,4,false,2.825
2026-04-03T16:37:28.893677-07:00,read,k1,0.208,true,200,4,4,false,21832.873
2026-04-03T16:37:28.893936-07:00,read,k2,0.237,true,200,5,5,false,20619.418
2026-04-03T16:37:28.89413-07:00,read,k8,0.189,true,200,3,3,false,13345.000
2026-04-03T16:37:28.894347-07:00,read,k10,0.210,true,200,2,2,false,10917.293
2026-04-03T16:37:28.894544-07:00,read,k16,0.188,true,200,3,3,false,3643.651
2026-04-03T16:37:28.894739-07:00,read,k6,0.189,true,200,2,2,false,15771.279
2026-04-03T16:37:28.894902-07:00,read,k1,0.157,true,200,4,4,false,21834.098
2026-04-03T16:37:30.107436-07:00,write,k4,1212.520,true,201,3,3,false,19408.271
2026-04-03T16:37:30.108477-07:00,read,k12,0.838,true,200,2,2,false,9706.051
2026-04-03T16:37:30.109356-07:00,read,k16,0.808,true,200,3,3,false,4858.465
2026-04-03T16:37:30.109926-07:00,read,k0,0.522,true,200,2,2,false,24263.930
2026-04-03T16:37:30.11043-07:00,read,k8,0.478,true,200,3,3,false,14561.301
2026-04-03T16:37:30.110869-07:00,read,k17,0.412,true,200,2,2,false,3647.318
