timestamp,operation,key,latency_ms,success,http_status,returned_version,expected_version,stale_read,time_since_last_write_ms
2026-04-03T16:56:23.585819-07:00,read,k10,0.638,true,200,1,1,false,10923.630
2026-04-03T16:56:23.586397-07:00,read,k17,0.509,true,200,1,1,false,2427.283
2026-04-03T16:56:23.587059-07:00,read,k7,0.610,true,200,1,1,false,14561.869
2026-04-03T16:56:23.587591-07:00,read,k14,0.470,true,200,1,1,false,6069.660
2026-04-03T16:56:23.588253-07:00,read,k5,0.611,true,200,1,1,false,16987.767
2026-04-03T16:56:23.588796-07:00,read,k10,0.491,true,200,1,1,false,10926.604
2026-04-03T16:56:23.589279-07:00,read,k18,0.453,true,200,1,1,false,1217.951
2026-04-03T16:56:23.589787-07:00,read,k2,0.478,true,200,1,1,false,20627.263
2026-04-03T16:56:23.590262-07:00,read,k12,0.435,true,200,1,1,false,8500.858
2026-04-03T16:56:23.590639-07:00,read,k12,0.350,true,200,1,1,false,8501.235
2026-04-03T16:56:23.591084-07:00,read,k17,0.421,true,200,1,1,false,2431.968
2026-04-03T16:56:23.59144-07:00,read,k5,0.332,true,200,1,1,false,16990.953
2026-04-03T16:56:23.591844-07:00,read,k11,0.375,true,200,1,1,false,9715.652
2026-04-03T16:56:23.592178-07:00,read,k10,0.312,true,200,1,1,false,10929.985
2026-04-03T16:56:23.592488-07:00,read,k18,0.292,true,200,1,1,false,1221.159
2026-04-03T16:56:23.592874-07:00,read,k2,0.369,true,200,1,1,false,20630.350
2026-04-03T16:56:24.806011-07:00,write,k19,1213.105,true,201,2,2,false,1220.860
2026-04-03T16:56:24.8071-07:00,read,k0,0.975,true,200,1,1,false,24270.978
2026-04-03T16:56:24.80782-07:00,read,k5,0.637,true,200,1,1,false,18207.333
2026-04-03T16:56:24.808509-07:00,read,k17,0.606,true,200,1,1,false,3649.394
2026-04-03T16:56:24.809264-07:00,read,k9,0.649,true,200,1,1,false,13359.677
2026-04-03T16:56:24.810145-07:00,read,k14,0.821,true,200,1,1,false,7292.213
2026-04-03T16:56:24.810759-07:00,read,k12,0.584,true,200,1,1,false,9721.355
2026-04-03T16:56:24.811147-07:00,read,k1,0.366,true,200,1,1,false,23061.706
2026-04-03T16:56:24.811551-07:00,read,k14,0.343,true,200,1,1,false,7293.618
2026-04-03T16:56:24.811875-07:00,read,k0,0.304,true,200,1,1,false,24275.749
2026-04-03T16:56:24.812201-07:00,read,k6,0.309,true,200,1,1,false,16999.579
2026-04-03T16:56:24.812502-07:00,read,k19,0.284,true,200,2,2,false,6.388
2026-04-03T16:56:24.812831-07:00,read,k18,0.311,true,200,1,1,false,2441.502
2026-04-03T16:56:24.81336-07:00,read,k4,0.510,true,200,1,1,false,19425.636
2026-04-03T16:56:24.813941-07:00,read,k9,0.558,true,200,1,1,false,13364.351
2026-04-03T16:56:24.814353-07:00,read,k12,0.393,true,200,1,1,false,9724.948
2026-04-03T16:56:24.814699-07:00,read,k2,0.328,true,200,1,1,false,21852.174
2026-04-03T16:56:24.815112-07:00,read,k8,0.391,true,200,1,1,false,14578.065
2026-04-03T16:56:24.815531-07:00,read,k6,0.401,true,200,1,1,false,17002.908
2026-04-03T16:56:24.815915-07:00,read,k1,0.358,true,200,1,1,false,23066.474
2026-04-03T16:56:24.816321-07:00,read,k2,0.386,true,200,1,1,false,21853.796
2026-04-03T16:56:24.816736-07:00,read,k12,0.399,true,200,1,1,false,9727.332
2026-04-03T16:56:24.818083-07:00,read,k4,1.307,true,200,1,1,false,19430.358
2026-04-03T16:56:24.818602-07:00,read,k0,0.487,true,200,1,1,false,24282.476
2026-04-03T16:56:24.818903-07:00,read,k17,0.282,true,200,1,1,false,3659.786
2026-04-03T16:56:24.819199-07:00,read,k11,0.273,true,200,1,1,false,10943.005
2026-04-03T16:56:24.81946-07:00,read,k15,0.243,true,200,1,1,false,6086.107
2026-04-03T16:56:24.819826-07:00,read,k18,0.349,true,200,1,1,false,2448.496
2026-04-03T16:56:24.820125-07:00,read,k4,0.285,true,200,1,1,false,19432.399
2026-04-03T16:56:24.820464-07:00,read,k18,0.326,true,200,1,1,false,2449.134
2026-04-03T16:56:24.820767-07:00,read,k11,0.281,true,200,1,1,false,10944.573
2026-04-03T16:56:24.821089-07:00,read,k2,0.303,true,200,1,1,false,21858.563
2026-04-03T16:56:24.821491-07:00,read,k0,0.388,true,200,1,1,false,24285.365
2026-04-03T16:56:24.821895-07:00,read,k6,0.390,true,200,1,1,false,17009.272
2026-04-03T16:56:24.822331-07:00,read,k15,0.419,true,200,1,1,false,6088.978
2026-04-03T16:56:24.822672-07:00,read,k1,0.321,true,200,1,1,false,23073.230
2026-04-03T16:56:24.822964-07:00,read,k12,0.278,true,200,1,1,false,9733.559
2026-04-03T16:56:24.823278-07:00,read,k17,0.300,true,200,1,1,false,3664.160
2026-04-03T16:56:24.823533-07:00,read,k17,0.242,true,200,1,1,false,3664.415
2026-04-03T16:56:24.823803-07:00,read,k14,0.257,true,200,1,1,false,7305.869
2026-04-03T16:56:24.824117-07:00,read,k2,0.300,true,200,1,1,false,21861.592
2026-04-03T16:56:24.824568-07:00,read,k17,0.390,true,200,1,1,false,3665.450
2026-04-03T16:56:24.824866-07:00,read,k13,0.286,true,200,1,1,false,8522.064
2026-04-03T16:56:24.825115-07:00,read,k1,0.237,true,200,1,1,false,23075.674
2026-04-03T16:56:24.825413-07:00,read,k18,0.284,true,200,1,1,false,2454.083
2026-04-03T16:56:24.825667-07:00,read,k1,0.238,true,200,1,1,false,23076.225
2026-04-03T16:56:24.825984-07:00,read,k0,0.302,true,200,1,1,false,24289.858
2026-04-03T16:56:24.826506-07:00,read,k9,0.507,true,200,1,1,false,13376.916
2026-04-03T16:56:24.826837-07:00,read,k7,0.268,true,200,1,1,false,15801.643
2026-04-03T16:56:24.827192-07:00,read,k3,0.334,true,200,1,1,false,20652.713
2026-04-03T16:56:24.827545-07:00,read,k18,0.295,true,200,1,1,false,2456.216
2026-04-03T16:56:24.827774-07:00,read,k19,0.204,true,200,2,2,false,21.659
2026-04-03T16:56:24.828133-07:00,read,k10,0.333,true,200,1,1,false,12165.939
2026-04-03T16:56:24.828394-07:00,read,k3,0.250,true,200,1,1,false,20653.915
2026-04-03T16:56:24.828641-07:00,read,k11,0.231,true,200,1,1,false,10952.447
2026-04-03T16:56:24.828894-07:00,read,k12,0.244,true,200,1,1,false,9739.489
2026-04-03T16:56:24.829192-07:00,read,k0,0.274,true,200,1,1,false,24293.066
2026-04-03T16:56:24.82945-07:00,read,k12,0.248,true,200,1,1,false,9740.045
2026-04-03T16:56:24.829765-07:00,read,k18,0.303,true,200,1,1,false,2458.435
2026-04-03T16:56:24.829979-07:00,read,k14,0.205,true,200,1,1,false,7312.045
2026-04-03T16:56:24.830245-07:00,read,k3,0.254,true,200,1,1,false,20655.764
2026-04-03T16:56:24.830537-07:00,read,k18,0.285,true,200,1,1,false,2459.207
2026-04-03T16:56:24.830905-07:00,read,k12,0.356,true,200,1,1,false,9741.499
2026-04-03T16:56:24.831144-07:00,read,k9,0.227,true,200,1,1,false,13381.554
2026-04-03T16:56:24.831288-07:00,read,k9,0.136,true,200,1,1,false,13381.698
2026-04-03T16:56:24.831442-07:00,read,k11,0.146,true,200,1,1,false,10955.249
2026-04-03T16:56:24.831567-07:00,read,k11,0.117,true,200,1,1,false,10955.373
2026-04-03T16:56:24.831718-07:00,read,k2,0.144,true,200,1,1,false,21869.192
2026-04-03T16:56:24.831869-07:00,read,k15,0.144,true,200,1,1,false,6098.516
2026-04-03T16:56:24.831983-07:00,read,k4,0.108,true,200,1,1,false,19444.258
2026-04-03T16:56:24.832107-07:00,read,k4,0.117,true,200,1,1,false,19444.382
2026-04-03T16:56:24.83224-07:00,read,k3,0.126,true,200,1,1,false,20657.759
2026-04-03T16:56:24.83238-07:00,read,k16,0.134,true,200,1,1,false,4884.744
2026-04-03T16:56:24.832511-07:00,read,k19,0.125,true,200,2,2,false,26.396
2026-04-03T16:56:24.832643-07:00,read,k1,0.125,true,200,1,1,false,23083.201
2026-04-03T16:56:24.832764-07:00,read,k15,0.116,true,200,1,1,false,6099.411
2026-04-03T16:56:24.832891-07:00,read,k19,0.120,true,200,2,2,false,26.775
2026-04-03T16:56:24.83303-07:00,read,k7,0.131,true,200,1,1,false,15807.836
2026-04-03T16:56:24.833206-07:00,read,k9,0.169,true,200,1,1,false,13383.615
2026-04-03T16:56:24.833342-07:00,read,k6,0.129,true,200,1,1,false,17020.718
2026-04-03T16:56:24.833488-07:00,read,k5,0.138,true,200,1,1,false,18232.999
2026-04-03T16:56:24.833617-07:00,read,k10,0.123,true,200,1,1,false,12171.423
2026-04-03T16:56:24.833749-07:00,read,k15,0.126,true,200,1,1,false,6100.396
2026-04-03T16:56:24.833891-07:00,read,k17,0.128,true,200,1,1,false,3674.774
2026-04-03T16:56:24.83402-07:00,read,k1,0.115,true,200,1,1,false,23084.578
2026-04-03T16:56:24.834154-07:00,read,k8,0.126,true,200,1,1,false,14597.105
2026-04-03T16:56:24.83428-07:00,read,k4,0.120,true,200,1,1,false,19446.555
2026-04-03T16:56:24.83443-07:00,read,k17,0.138,true,200,1,1,false,3675.312
2026-04-03T16:56:24.834558-07:00,read,k6,0.122,true,200,1,1,false,17021.935
2026-04-03T16:56:24.834691-07:00,read,k11,0.126,true,200,1,1,false,10958.497
2026-04-03T16:56:24.834827-07:00,read,k4,0.130,true,200,1,1,false,19447.101
2026-04-03T16:56:24.834947-07:00,read,k18,0.113,true,200,1,1,false,2463.617
2026-04-03T16:56:24.835083-07:00,read,k13,0.124,true,200,1,1,false,8532.281
2026-04-03T16:56:24.835198-07:00,read,k14,0.108,true,200,1,1,false,7317.264
2026-04-03T16:56:24.835324-07:00,read,k14,0.120,true,200,1,1,false,7317.390
2026-04-03T16:56:24.835431-07:00,read,k6,0.101,true,200,1,1,false,17022.808
2026-04-03T16:56:24.835536-07:00,read,k6,0.098,true,200,1,1,false,17022.912
2026-04-03T16:56:24.835747-07:00,read,k2,0.205,true,200,1,1,false,21873.221
2026-04-03T16:56:24.835851-07:00,read,k19,0.098,true,200,2,2,false,29.736
2026-04-03T16:56:24.835994-07:00,read,k9,0.137,true,200,1,1,false,13386.404
2026-04-03T16:56:24.836113-07:00,read,k8,0.112,true,200,1,1,false,14599.065
2026-04-03T16:56:24.83624-07:00,read,k9,0.118,true,200,1,1,false,13386.650
2026-04-03T16:56:24.836358-07:00,read,k16,0.112,true,200,1,1,false,4888.723
2026-04-03T16:56:24.836471-07:00,read,k16,0.107,true,200,1,1,false,4888.836
2026-04-03T16:56:24.836587-07:00,read,k3,0.109,true,200,1,1,false,20662.106
2026-04-03T16:56:24.8367-07:00,read,k13,0.107,true,200,1,1,false,8533.898
2026-04-03T16:56:24.836807-07:00,read,k11,0.102,true,200,1,1,false,10960.613
2026-04-03T16:56:24.836905-07:00,read,k9,0.092,true,200,1,1,false,13387.314
2026-04-03T16:56:24.837023-07:00,read,k12,0.105,true,200,1,1,false,9747.617
2026-04-03T16:56:24.837118-07:00,read,k1,0.089,true,200,1,1,false,23087.676
2026-04-03T16:56:24.837242-07:00,read,k17,0.119,true,200,1,1,false,3678.125
2026-04-03T16:56:24.837338-07:00,read,k11,0.090,true,200,1,1,false,10961.144
2026-04-03T16:56:24.837423-07:00,read,k9,0.080,true,200,1,1,false,13387.833
2026-04-03T16:56:24.837521-07:00,read,k9,0.090,true,200,1,1,false,13387.931
2026-04-03T16:56:24.837631-07:00,read,k7,0.099,true,200,1,1,false,15812.437
2026-04-03T16:56:24.83776-07:00,read,k12,0.122,true,200,1,1,false,9748.354
2026-04-03T16:56:24.837862-07:00,read,k19,0.096,true,200,2,2,false,31.746
2026-04-03T16:56:24.837969-07:00,read,k17,0.098,true,200,1,1,false,3678.851
2026-04-03T16:56:24.838069-07:00,read,k17,0.094,true,200,1,1,false,3678.951
2026-04-03T16:56:24.838175-07:00,read,k10,0.101,true,200,1,1,false,12175.980
2026-04-03T16:56:24.838305-07:00,read,k16,0.124,true,200,1,1,false,4890.669
2026-04-03T16:56:24.838408-07:00,read,k15,0.097,true,200,1,1,false,6105.055
2026-04-03T16:56:24.838508-07:00,read,k13,0.095,true,200,1,1,false,8535.706
2026-04-03T16:56:24.838588-07:00,read,k19,0.075,true,200,2,2,false,32.473
2026-04-03T16:56:24.838683-07:00,read,k7,0.090,true,200,1,1,false,15813.489
2026-04-03T16:56:24.838778-07:00,read,k10,0.089,true,200,1,1,false,12176.583
2026-04-03T16:56:24.838864-07:00,read,k0,0.081,true,200,1,1,false,24302.737
2026-04-03T16:56:24.838946-07:00,read,k8,0.078,true,200,1,1,false,14601.898
2026-04-03T16:56:24.839039-07:00,read,k15,0.088,true,200,1,1,false,6105.686
2026-04-03T16:56:24.839125-07:00,read,k1,0.080,true,200,1,1,false,23089.682
2026-04-03T16:56:24.839208-07:00,read,k14,0.079,true,200,1,1,false,7321.274
2026-04-03T16:56:24.839315-07:00,read,k14,0.102,true,200,1,1,false,7321.381
2026-04-03T16:56:24.839399-07:00,read,k2,0.078,true,200,1,1,false,21876.873
2026-04-03T16:56:24.839499-07:00,read,k0,0.094,true,200,1,1,false,24303.372
2026-04-03T16:56:24.839598-07:00,read,k13,0.094,true,200,1,1,false,8536.796
2026-04-03T16:56:24.839701-07:00,read,k9,0.098,true,200,1,1,false,13390.111
2026-04-03T16:56:24.839788-07:00,read,k11,0.077,true,200,1,1,false,10963.594
2026-04-03T16:56:24.839881-07:00,read,k2,0.088,true,200,1,1,false,21877.355
2026-04-03T16:56:24.83997-07:00,read,k4,0.084,true,200,1,1,false,19452.245
2026-04-03T16:56:24.840054-07:00,read,k7,0.079,true,200,1,1,false,15814.860
2026-04-03T16:56:24.840159-07:00,read,k6,0.099,true,200,1,1,false,17027.535
2026-04-03T16:56:24.84025-07:00,read,k19,0.087,true,200,2,2,false,34.135
2026-04-03T16:56:24.840336-07:00,read,k3,0.080,true,200,1,1,false,20665.855
2026-04-03T16:56:24.840435-07:00,read,k3,0.095,true,200,1,1,false,20665.954
2026-04-03T16:56:24.840544-07:00,read,k0,0.104,true,200,1,1,false,24304.418
