timestamp,operation,key,latency_ms,success,http_status,returned_version,expected_version,stale_read,time_since_last_write_ms
2026-04-03T17:22:06.590633-07:00,read,k12,209.101,true,200,1,1,false,8704.250
2026-04-03T17:22:06.799914-07:00,read,k19,209.167,true,200,1,1,false,418.410
2026-04-03T17:22:07.009182-07:00,read,k16,209.105,true,200,1,1,false,4268.555
2026-04-03T17:22:07.218317-07:00,read,k13,209.019,true,200,1,1,false,8119.053
2026-04-03T17:22:07.427117-07:00,read,k5,208.686,true,200,1,1,false,18030.761
2026-04-03T17:22:07.635136-07:00,read,k11,207.924,true,200,1,1,false,10962.156
2026-04-03T17:22:07.843915-07:00,read,k5,208.700,true,200,1,1,false,18447.559
2026-04-03T17:22:08.052261-07:00,read,k13,208.237,true,200,1,1,false,8952.994
2026-04-03T17:22:08.25903-07:00,read,k19,206.698,true,200,1,1,false,1877.524
2026-04-03T17:22:08.466156-07:00,read,k18,206.994,true,200,1,1,false,3298.971
2026-04-03T17:22:08.67328-07:00,read,k7,207.036,true,200,1,1,false,16852.133
2026-04-03T17:22:08.880461-07:00,read,k14,207.077,true,200,1,1,false,8566.598
2026-04-03T17:22:09.088824-07:00,read,k18,208.280,true,200,1,1,false,3921.640
2026-04-03T17:22:09.297678-07:00,read,k19,208.734,true,200,1,1,false,2916.171
2026-04-03T17:22:09.507413-07:00,read,k17,209.610,true,200,1,1,false,5552.268
2026-04-03T17:22:09.715254-07:00,read,k17,207.742,true,200,1,1,false,5760.106
2026-04-03T17:22:09.924806-07:00,read,k15,209.472,true,200,1,1,false,8398.025
2026-04-03T17:22:10.133059-07:00,read,k9,208.133,true,200,1,1,false,15884.129
2026-04-03T17:22:10.343427-07:00,read,k0,210.235,true,200,1,1,false,27010.098
2026-04-03T17:22:10.552077-07:00,read,k2,208.526,true,200,1,1,false,24792.453
2026-04-03T17:22:10.760613-07:00,read,k17,208.423,true,200,1,1,false,6805.465
2026-04-03T17:22:10.968285-07:00,read,k17,207.580,true,200,1,1,false,7013.134
2026-04-03T17:22:11.176598-07:00,read,k9,208.213,true,200,1,1,false,16927.667
2026-04-03T17:22:11.385007-07:00,read,k7,208.212,true,200,1,1,false,19563.855
2026-04-03T17:22:11.592253-07:00,read,k12,207.153,true,200,1,1,false,13705.862
2026-04-03T17:22:11.800802-07:00,read,k16,208.460,true,200,1,1,false,9060.169
2026-04-03T17:22:12.01016-07:00,read,k14,209.249,true,200,1,1,false,11696.293
2026-04-03T17:22:12.218296-07:00,read,k17,208.044,true,200,1,1,false,8263.143
2026-04-03T17:22:12.426953-07:00,read,k2,208.584,true,200,1,1,false,26667.327
2026-04-03T17:22:12.635276-07:00,read,k17,208.213,true,200,1,1,false,8680.125
2026-04-03T17:22:12.843566-07:00,read,k9,208.171,true,200,1,1,false,18594.643
2026-04-03T17:22:13.053019-07:00,read,k18,209.327,true,200,1,1,false,7885.830
2026-04-03T17:22:13.261378-07:00,read,k15,208.260,true,200,1,1,false,11734.589
2026-04-03T17:22:13.470593-07:00,read,k2,209.129,true,200,1,1,false,27710.965
2026-04-03T17:22:13.678292-07:00,read,k19,207.563,true,200,1,1,false,7296.778
2026-04-03T17:22:13.888102-07:00,read,k9,209.714,true,200,1,1,false,19639.165
2026-04-03T17:22:14.096043-07:00,read,k19,207.854,true,200,1,1,false,7714.526
2026-04-03T17:22:14.303234-07:00,read,k4,207.072,true,200,1,1,false,26118.539
2026-04-03T17:22:14.512671-07:00,read,k16,209.338,true,200,1,1,false,11772.034
2026-04-03T17:22:14.720863-07:00,read,k14,208.082,true,200,1,1,false,14406.992
2026-04-03T17:22:14.929182-07:00,read,k4,208.222,true,200,1,1,false,26744.484
