timestamp,operation,key,latency_ms,success,http_status,returned_version,expected_version,stale_read,time_since_last_write_ms
2026-04-03T16:57:49.114821-07:00,read,k9,0.518,true,200,5,5,false,12136.165
2026-04-03T16:57:50.327668-07:00,write,k0,1212.781,true,201,5,5,false,24266.714
2026-04-03T16:57:51.539349-07:00,write,k12,1211.586,true,201,6,6,false,10922.363
2026-04-03T16:57:52.752858-07:00,write,k5,1213.378,true,201,6,6,false,20628.133
2026-04-03T16:57:52.75323-07:00,read,k5,0.325,true,200,6,6,false,0.330
2026-04-03T16:57:52.753558-07:00,read,k15,0.297,true,200,4,4,false,8495.370
2026-04-03T16:57:52.753792-07:00,read,k15,0.214,true,200,4,4,false,8495.604
2026-04-03T16:57:53.965279-07:00,write,k9,1211.462,true,201,6,6,false,16986.623
2026-04-03T16:57:53.965971-07:00,read,k1,0.609,true,200,3,3,false,26692.588
2026-04-03T16:57:55.17994-07:00,write,k15,1213.892,true,201,5,5,false,10921.757
2026-04-03T16:57:55.180995-07:00,read,k3,0.900,true,200,4,4,false,25480.313
2026-04-03T16:57:55.181666-07:00,read,k10,0.614,true,200,6,6,false,16990.391
2026-04-03T16:57:55.182185-07:00,read,k19,0.486,true,200,6,6,false,6067.897
2026-04-03T16:57:55.182615-07:00,read,k10,0.388,true,200,6,6,false,16991.338
2026-04-03T16:57:56.396215-07:00,write,k10,1213.557,true,201,7,7,false,18204.943
2026-04-03T16:57:56.397162-07:00,read,k15,0.828,true,200,5,5,false,1217.081
2026-04-03T16:57:57.611023-07:00,write,k7,1213.691,true,201,5,5,false,23060.730
2026-04-03T16:57:58.824165-07:00,write,k14,1212.992,true,201,5,5,false,15778.445
2026-04-03T16:57:58.825026-07:00,read,k1,0.750,true,200,3,3,false,31551.642
2026-04-03T16:58:00.037416-07:00,write,k4,1212.306,true,201,5,5,false,29124.525
2026-04-03T16:58:01.249128-07:00,write,k4,1211.647,true,201,6,6,false,1211.666
2026-04-03T16:58:01.249929-07:00,read,k2,0.666,true,200,4,4,false,32763.584
2026-04-03T16:58:02.464004-07:00,write,k4,1213.952,true,201,7,7,false,1214.756
2026-04-03T16:58:03.677611-07:00,write,k15,1213.474,true,201,6,6,false,8497.529
2026-04-03T16:58:04.890768-07:00,write,k0,1213.085,true,201,6,6,false,14563.025
2026-04-03T16:58:04.891636-07:00,read,k11,0.754,true,200,5,5,false,25487.360
2026-04-03T16:58:06.105724-07:00,write,k17,1214.010,true,201,4,4,false,19418.439
2026-04-03T16:58:06.106873-07:00,read,k17,0.941,true,200,4,4,false,0.957
2026-04-03T16:58:07.321005-07:00,write,k0,1214.018,true,201,7,7,false,2430.136
2026-04-03T16:58:07.321745-07:00,read,k6,0.625,true,200,5,5,false,33982.813
2026-04-03T16:58:07.322421-07:00,read,k9,0.633,true,200,6,6,false,13357.066
2026-04-03T16:58:07.323199-07:00,read,k17,0.722,true,200,4,4,false,1217.279
2026-04-03T16:58:07.323698-07:00,read,k19,0.453,true,200,6,6,false,18209.407
2026-04-03T16:58:08.537081-07:00,write,k13,1213.302,true,201,5,5,false,26706.663
2026-04-03T16:58:09.750894-07:00,write,k12,1213.687,true,201,7,7,false,18211.437
2026-04-03T16:58:10.963344-07:00,write,k16,1212.359,true,201,7,7,false,25490.643
2026-04-03T16:58:12.175641-07:00,write,k16,1212.215,true,201,8,8,false,1212.232
2026-04-03T16:58:12.175907-07:00,read,k18,0.216,true,200,5,5,false,24274.863
2026-04-03T16:58:13.388622-07:00,write,k9,1212.690,true,201,7,7,false,19423.269
2026-04-03T16:58:14.60185-07:00,write,k8,1213.062,true,201,5,5,false,38837.045
2026-04-03T16:58:15.816326-07:00,write,k5,1214.339,true,201,7,7,false,23063.424
2026-04-03T16:58:17.030083-07:00,write,k13,1213.647,true,201,6,6,false,8492.903
2026-04-03T16:58:18.242717-07:00,write,k9,1212.501,true,201,8,8,false,4853.955
2026-04-03T16:58:18.242956-07:00,read,k12,0.198,true,200,7,7,false,8491.983
2026-04-03T16:58:19.454998-07:00,write,k13,1212.015,true,201,7,7,false,2424.816
2026-04-03T16:58:19.456101-07:00,read,k12,0.975,true,200,7,7,false,9705.131
2026-04-03T16:58:19.456934-07:00,read,k8,0.719,true,200,5,5,false,4854.974
2026-04-03T16:58:19.457577-07:00,read,k4,0.581,true,200,7,7,false,16993.465
2026-04-03T16:58:19.458237-07:00,read,k4,0.612,true,200,7,7,false,16994.124
2026-04-03T16:58:19.45885-07:00,read,k15,0.574,true,200,6,6,false,15781.185
2026-04-03T16:58:20.672413-07:00,write,k2,1213.499,true,201,5,5,false,52186.064
2026-04-03T16:58:21.884608-07:00,write,k18,1212.080,true,201,6,6,false,33983.566
2026-04-03T16:58:21.885463-07:00,read,k18,0.764,true,200,6,6,false,0.774
2026-04-03T16:58:23.097923-07:00,write,k8,1212.391,true,201,6,6,false,8495.963
2026-04-03T16:58:23.098231-07:00,read,k0,0.231,true,200,7,7,false,15777.116
2026-04-03T16:58:24.311772-07:00,write,k5,1213.516,true,201,8,8,false,8495.360
2026-04-03T16:58:24.312348-07:00,read,k15,0.497,true,200,6,6,false,20634.683
2026-04-03T16:58:24.31306-07:00,read,k5,0.662,true,200,8,8,false,1.218
2026-04-03T16:58:24.313582-07:00,read,k16,0.477,true,200,8,8,false,12137.894
2026-04-03T16:58:25.527227-07:00,write,k0,1213.581,true,201,8,8,false,18206.116
2026-04-03T16:58:25.528165-07:00,read,k17,0.809,true,200,4,4,false,19422.244
2026-04-03T16:58:25.528904-07:00,read,k19,0.664,true,200,6,6,false,36414.610
2026-04-03T16:58:26.742192-07:00,write,k0,1213.189,true,201,9,9,false,1214.854
2026-04-03T16:58:27.956104-07:00,write,k1,1213.750,true,201,4,4,false,60682.713
2026-04-03T16:58:29.168296-07:00,write,k7,1212.048,true,201,6,6,false,31557.149
2026-04-03T16:58:29.16961-07:00,read,k15,0.972,true,200,6,6,false,25491.945
2026-04-03T16:58:30.381915-07:00,write,k3,1212.219,true,201,5,5,false,60681.237
2026-04-03T16:58:31.595548-07:00,write,k5,1213.446,true,201,9,9,false,7283.709
2026-04-03T16:58:32.807801-07:00,write,k13,1212.123,true,201,8,8,false,13352.688
2026-04-03T16:58:34.021564-07:00,write,k9,1213.629,true,201,9,9,false,15778.813
2026-04-03T16:58:35.234923-07:00,write,k9,1213.194,true,201,10,10,false,1213.236
2026-04-03T16:58:35.235806-07:00,read,k6,0.744,true,200,5,5,false,61896.868
